Players_ID,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1137,137,Kevin Durant,SF,34,PHO,8,8,33.6,9.1,16.0,0.833,0.4,6.0,6.4,3.5,0.3,1.3,2.5,0.9,26.0
1138,138,Jalen Duren,C,19,DET,67,31,24.9,3.9,5.9,0.611,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,9.1
1139,139,Tari Eason,PF,21,HOU,82,5,21.5,3.6,8.0,0.752,2.4,3.7,6.0,1.1,1.2,0.6,1.2,2.3,9.3
1140,140,Anthony Edwards,SG,21,MIN,79,79,36.0,8.9,19.5,0.756,0.6,5.2,5.8,4.4,1.6,0.7,3.3,2.4,24.6
1141,141,Kessler Edwards,SF,22,TOT,36,4,10.7,1.0,2.6,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1,2.8
1141,141,Kessler Edwards,SF,22,BRK,14,1,5.6,0.4,1.7,0.5,0.4,0.6,1.0,0.1,0.2,0.1,0.3,0.2,1.1
1141,141,Kessler Edwards,SF,22,SAC,22,3,13.9,1.4,3.1,0.769,0.8,1.4,2.1,1.0,0.5,0.2,0.4,1.7,3.9
1142,142,Keon Ellis,SG,23,SAC,16,0,4.4,0.4,1.0,0.571,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.6,1.5
1143,143,Joel Embiid,C,28,PHI,66,66,34.6,11.0,20.1,0.857,1.7,8.4,10.2,4.2,1.0,1.7,3.4,3.1,33.1
1144,144,Drew Eubanks,C,25,POR,78,28,20.3,2.7,4.3,0.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6
1145,145,Bruno Fernando,C,24,TOT,39,4,10.4,1.5,2.9,0.7,1.4,2.1,3.5,0.8,0.2,0.9,0.6,1.9,3.9
1145,145,Bruno Fernando,C,24,HOU,31,4,11.7,1.5,3.0,0.682,1.5,2.4,3.9,1.0,0.2,1.0,0.6,2.2,4.1
1145,145,Bruno Fernando,C,24,ATL,8,0,5.1,1.4,2.4,0.833,0.8,1.1,1.9,0.1,0.0,0.4,0.6,0.8,3.4
1146,146,Dorian Finney-Smith,PF,29,TOT,66,66,30.4,3.0,7.6,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3
1146,146,Dorian Finney-Smith,PF,29,DAL,40,40,32.2,3.2,7.8,0.75,1.7,3.0,4.7,1.5,1.0,0.5,0.9,2.0,9.1
1146,146,Dorian Finney-Smith,PF,29,BRK,26,26,27.7,2.6,7.3,0.789,1.8,3.1,4.9,1.6,0.7,0.6,1.0,2.5,7.2
1147,147,Malachi Flynn,PG,24,TOR,53,2,13.0,1.6,4.6,0.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2,4.6
1148,148,Simone Fontecchio,SF,27,UTA,52,6,14.7,2.2,6.0,0.795,0.6,1.1,1.7,0.8,0.3,0.2,0.8,1.2,6.3
1149,149,Bryn Forbes,SG,29,MIN,25,0,10.7,1.2,3.3,1.0,0.2,0.4,0.6,0.7,0.3,0.1,0.5,0.9,3.6
1150,150,Trent Forrest,PG,24,ATL,23,3,12.0,1.1,2.6,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.3
1151,151,Michael Foster Jr.,PF,20,PHI,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,152,Evan Fournier,SG,30,NYK,27,7,17.0,2.1,6.1,0.857,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7,6.1
1153,153,De'Aaron Fox,PG,25,SAC,73,73,33.4,9.3,18.2,0.78,0.5,3.6,4.2,6.1,1.1,0.3,2.5,2.4,25.0
1154,154,Markelle Fultz,PG,24,ORL,60,60,29.6,5.8,11.3,0.783,1.2,2.8,3.9,5.7,1.5,0.4,2.3,2.2,14.0
1155,155,Wenyen Gabriel,PF,25,LAL,68,2,15.1,2.3,3.8,0.619,1.7,2.5,4.2,0.5,0.4,0.5,0.7,2.1,5.5
1156,156,Daniel Gafford,C,24,WAS,78,47,20.6,3.7,5.1,0.679,2.1,3.5,5.6,1.1,0.4,1.3,1.1,2.4,9.0
1157,157,Darius Garland,PG,23,CLE,69,69,35.5,7.6,16.4,0.863,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,21.6
1158,158,Usman Garuba,PF,20,HOU,75,1,12.9,1.1,2.4,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8,3.0
1159,159,Luka Garza,C,24,MIN,28,0,8.7,2.3,4.1,0.788,1.2,1.1,2.3,0.6,0.1,0.1,0.5,1.5,6.5
1160,160,Rudy Gay,PF,36,UTA,56,0,14.6,1.9,5.1,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2,5.2
1161,161,Paul George,SG,32,LAC,56,56,34.6,8.2,17.9,0.871,0.8,5.3,6.1,5.1,1.5,0.4,3.1,2.8,23.8
1162,162,Taj Gibson,C,37,WAS,49,2,9.8,1.3,2.6,0.714,0.7,1.2,1.9,0.7,0.3,0.2,0.5,1.7,3.4
1163,163,Josh Giddey,SG,20,OKC,76,76,31.1,7.1,14.7,0.731,1.9,5.9,7.9,6.2,0.8,0.4,2.8,1.9,16.6
1164,164,Shai Gilgeous-Alexander,PG,24,OKC,68,68,35.5,10.4,20.3,0.905,0.9,4.0,4.8,5.5,1.6,1.0,2.8,2.8,31.4
1165,165,Anthony Gill,PF,30,WAS,59,8,10.6,1.2,2.2,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2,3.3
1166,166,Jacob Gilyard,PG,24,MEM,1,0,41.0,1.0,3.0,0.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0,3.0
1167,167,Rudy Gobert,C,30,MIN,70,70,30.7,5.1,7.8,0.644,3.3,8.3,11.6,1.2,0.8,1.4,1.7,3.0,13.4
1168,168,Jordan Goodwin,PG,24,WAS,62,7,17.8,2.5,5.7,0.768,0.9,2.4,3.3,2.7,0.9,0.4,0.9,1.5,6.6
1169,169,Aaron Gordon,PF,27,DEN,68,68,30.2,6.3,11.2,0.608,2.4,4.1,6.6,3.0,0.8,0.8,1.4,1.9,16.3
1170,170,Eric Gordon,SG,34,TOT,69,58,28.5,4.2,9.5,0.821,0.2,1.7,1.9,2.7,0.6,0.4,1.5,1.1,12.4
1170,170,Eric Gordon,SG,34,HOU,47,47,30.2,4.5,10.2,0.815,0.3,1.8,2.1,2.9,0.6,0.4,1.8,1.0,13.1
1170,170,Eric Gordon,SG,34,LAC,22,11,24.9,3.7,8.0,0.842,0.2,1.5,1.7,2.1,0.6,0.4,1.0,1.5,11.0
1171,171,Devonte' Graham,PG,27,TOT,73,8,18.3,2.2,5.9,0.748,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.4
1171,171,Devonte' Graham,PG,27,NOP,53,0,15.3,1.6,4.4,0.746,0.2,1.1,1.4,2.2,0.6,0.2,0.5,0.9,5.3
1171,171,Devonte' Graham,PG,27,SAS,20,8,26.4,3.8,10.0,0.75,0.4,2.2,2.5,4.0,0.8,0.3,1.3,1.6,13.0
1172,172,Jerami Grant,PF,28,POR,63,63,35.7,6.9,14.5,0.813,0.8,3.7,4.5,2.4,0.8,0.8,1.8,2.4,20.5
1173,173,RaiQuan Gray,PF,23,BRK,1,0,35.0,6.0,12.0,1.0,3.0,6.0,9.0,7.0,0.0,1.0,4.0,5.0,16.0
1174,174,A.J. Green,SG,23,MIL,35,1,9.9,1.5,3.6,1.0,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9,4.4
1175,175,Danny Green,SG,35,TOT,11,0,12.5,2.0,4.5,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5,5.5
1175,175,Danny Green,SG,35,MEM,3,0,14.3,1.0,3.7,0.0,0.3,1.0,1.3,0.7,0.3,0.0,1.0,2.0,3.0
1175,175,Danny Green,SG,35,CLE,8,0,11.9,2.4,4.8,1.0,0.3,1.0,1.3,0.5,0.6,0.4,0.9,1.3,6.5
1176,176,Draymond Green,PF,32,GSW,73,73,31.5,3.4,6.5,0.713,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5
1177,177,Jalen Green,SG,20,HOU,76,76,34.2,7.4,17.9,0.786,0.6,3.2,3.7,3.7,0.8,0.2,2.6,1.7,22.1
1178,178,JaMychal Green,PF,32,GSW,57,1,14.0,2.4,4.4,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8,6.4
1179,179,Javonte Green,SG,29,CHI,32,1,15.0,1.9,3.4,0.667,0.8,1.9,2.8,0.7,0.8,0.7,0.6,1.6,5.2
1180,180,Jeff Green,PF,36,DEN,56,4,19.5,2.9,5.9,0.744,0.7,1.9,2.6,1.2,0.3,0.3,0.8,1.8,7.8
1181,181,Josh Green,SG,22,DAL,60,21,25.7,3.4,6.4,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1
1182,182,AJ Griffin,SF,19,ATL,72,12,19.5,3.4,7.4,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9
1183,183,Blake Griffin,C,33,BOS,41,16,13.9,1.5,3.2,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1
1184,184,Quentin Grimes,SG,22,NYK,71,66,29.9,4.0,8.5,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3
1185,185,Rui Hachimura,PF,24,TOT,63,9,23.3,4.5,9.3,0.739,0.8,3.7,4.5,0.9,0.3,0.4,0.8,1.1,11.2
1185,185,Rui Hachimura,PF,24,WAS,30,0,24.3,5.3,10.8,0.759,0.6,3.6,4.3,1.2,0.4,0.4,1.2,1.3,13.0
1185,185,Rui Hachimura,PF,24,LAL,33,9,22.4,3.8,7.9,0.721,1.0,3.7,4.7,0.7,0.2,0.4,0.5,1.0,9.6
1186,186,Tyrese Haliburton,PG,22,IND,56,56,33.6,7.4,15.0,0.871,0.6,3.1,3.7,10.4,1.6,0.4,2.5,1.2,20.7
1187,187,Jordan Hall,SF,21,SAS,9,0,9.2,1.0,3.1,0.778,0.3,1.0,1.3,1.2,0.1,0.0,0.8,0.7,3.1
1188,188,R.J. Hampton,PG,21,TOT,47,3,16.0,2.2,5.0,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1,6.4
1188,188,R.J. Hampton,PG,21,ORL,26,0,13.9,1.9,4.4,0.838,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,5.7
1188,188,R.J. Hampton,PG,21,DET,21,3,18.5,2.5,5.9,0.667,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,7.3
1189,189,Tim Hardaway Jr.,SG,30,DAL,71,45,30.3,4.8,11.9,0.77,0.3,3.2,3.5,1.8,0.7,0.2,0.8,1.7,14.4
1190,190,James Harden,PG,33,PHI,58,58,36.8,6.4,14.5,0.867,0.7,5.4,6.1,10.7,1.2,0.5,3.4,1.9,21.0
1191,191,Jaden Hardy,SG,20,DAL,48,5,14.8,3.0,6.9,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8
1192,192,Ron Harper Jr.,SF,22,TOR,9,0,5.3,0.9,1.8,1.0,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3,2.2
1193,193,Montrezl Harrell,C,29,PHI,57,7,11.9,2.2,3.7,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3,5.6
1194,194,Gary Harris,SG,28,ORL,48,42,24.7,2.9,6.4,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3
1195,195,Joe Harris,SG,31,BRK,74,33,20.6,2.7,5.9,0.643,0.3,1.9,2.2,1.4,0.5,0.2,0.6,1.9,7.6
1196,196,Kevon Harris,SG,25,ORL,34,0,13.4,1.4,3.1,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,4.1
1197,197,Tobias Harris,PF,30,PHI,74,74,32.9,5.7,11.4,0.876,0.9,4.8,5.7,2.5,0.9,0.5,1.2,2.0,14.7
1198,198,Shaquille Harrison,SG,29,POR,5,0,24.0,3.0,7.2,0.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8
1199,199,Josh Hart,SF-SG,27,TOT,76,52,32.3,3.6,6.8,0.75,1.9,5.9,7.8,3.8,1.2,0.3,1.5,2.6,9.8
1199,199,Josh Hart,SF,27,POR,51,51,33.4,3.6,7.1,0.731,1.9,6.3,8.2,3.9,1.1,0.2,1.5,2.6,9.5
1199,199,Josh Hart,SG,27,NYK,25,1,30.0,3.7,6.3,0.789,1.9,5.2,7.0,3.6,1.4,0.5,1.5,2.5,10.2
1200,200,Isaiah Hartenstein,C,24,NYK,82,8,19.8,2.1,4.0,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0
1201,201,Udonis Haslem,C,42,MIA,7,1,10.1,1.4,4.1,0.8,0.6,1.0,1.6,0.0,0.1,0.3,0.1,1.6,3.9
1202,202,Sam Hauser,PF,25,BOS,80,8,16.1,2.3,5.0,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4
1203,203,Jaxson Hayes,C,22,NOP,47,2,13.0,1.8,3.3,0.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,1.4,5.0
1204,204,Killian Hayes,PG,21,DET,76,56,28.3,4.0,10.7,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,10.3
1205,205,Gordon Hayward,SF,32,CHO,50,50,31.5,5.5,11.6,0.811,0.7,3.6,4.3,4.1,0.8,0.2,2.0,1.4,14.7
1206,206,Juancho Hernang�mez,PF,27,TOR,42,10,14.6,1.1,2.7,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0,2.9
1207,207,Willy Hernang�mez,C,28,NOP,38,2,12.1,2.3,4.4,0.779,1.5,3.2,4.7,0.9,0.4,0.3,1.0,1.7,6.9
1208,208,Tyler Herro,SG,23,MIA,67,67,34.9,7.3,16.6,0.934,0.4,5.0,5.4,4.2,0.8,0.2,2.4,1.5,20.1
1209,209,Buddy Hield,SF,30,IND,80,73,31.0,5.9,13.0,0.822,0.8,4.2,5.0,2.8,1.2,0.3,1.7,2.0,16.8
1210,210,Haywood Highsmith,SF,26,MIA,54,11,17.9,1.7,4.0,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4
1211,211,George Hill,PG,36,TOT,46,1,18.1,1.7,3.6,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,1.2,5.0
1211,211,George Hill,PG,36,MIL,35,0,19.1,1.7,3.8,0.739,0.4,1.5,1.9,2.5,0.5,0.1,0.8,1.2,5.0
1211,211,George Hill,PG,36,IND,11,1,15.1,1.7,3.1,0.889,0.2,1.5,1.6,1.9,0.6,0.3,0.6,1.3,5.2
1212,212,Malcolm Hill,SF,27,CHI,5,0,1.8,0.4,0.8,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.2,1.0
1213,213,Aaron Holiday,PG,26,ATL,63,6,13.4,1.5,3.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9
1214,214,Jrue Holiday,PG,32,MIL,67,65,32.6,7.3,15.3,0.859,1.2,3.9,5.1,7.4,1.2,0.4,2.9,1.7,19.3
1215,215,Justin Holiday,SG,33,TOT,46,2,15.3,1.7,4.4,0.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,1.5,4.5
1215,215,Justin Holiday,SG,33,ATL,28,0,14.7,1.7,4.5,0.0,0.1,0.8,0.8,0.9,0.2,0.4,0.4,1.3,4.5
1215,215,Justin Holiday,SG,33,DAL,18,2,16.4,1.6,4.4,0.625,0.2,1.6,1.8,0.9,0.8,0.5,0.6,1.7,4.4
1216,216,Richaun Holmes,C,29,SAC,42,1,8.3,1.3,2.1,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2,3.1
1217,217,Al Horford,C,36,BOS,63,63,30.5,3.6,7.6,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8
1218,218,Talen Horton-Tucker,SG,22,UTA,65,20,20.2,4.0,9.4,0.75,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7
1219,219,Danuel House Jr.,SF,29,PHI,56,5,14.4,1.7,3.5,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8
1220,220,Caleb Houstan,SF,20,ORL,51,4,15.9,1.3,3.6,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8
1221,221,Trevor Hudgins,PG,23,HOU,5,0,5.6,0.4,1.8,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,1.8
1222,222,Kevin Huerter,SG,24,SAC,75,75,29.4,5.6,11.5,0.725,0.6,2.8,3.3,2.9,1.1,0.3,1.3,2.4,15.2
1223,223,Jay Huff,C,24,WAS,7,0,13.6,2.1,3.6,0.938,0.9,2.1,3.0,1.4,0.4,0.6,0.7,2.1,7.3
1224,224,De'Andre Hunter,SF,25,ATL,67,67,31.7,5.7,12.3,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4
1225,225,Bones Hyland,PG,22,TOT,56,1,19.4,4.1,10.2,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8
1225,225,Bones Hyland,PG,22,DEN,42,1,19.5,4.1,10.3,0.866,0.2,1.8,2.0,3.0,0.7,0.3,1.6,1.6,12.1
1225,225,Bones Hyland,PG,22,LAC,14,0,18.9,3.9,9.8,0.75,0.7,2.8,3.5,3.4,0.8,0.1,1.1,2.1,10.8
1226,226,Serge Ibaka,C,33,MIL,16,0,11.6,1.6,3.4,0.615,0.9,1.8,2.8,0.3,0.1,0.4,0.7,1.4,4.1
1227,227,Andre Iguodala,SF,39,GSW,8,0,14.1,0.9,1.9,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1
1228,228,Joe Ingles,SF,35,MIL,46,0,22.7,2.3,5.4,0.857,0.3,2.5,2.8,3.3,0.7,0.1,1.2,1.6,6.9
1229,229,Brandon Ingram,SF,25,NOP,45,45,34.2,9.0,18.6,0.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7
1230,230,Kyrie Irving,PG,30,TOT,60,60,37.4,9.9,20.1,0.905,1.0,4.1,5.1,5.5,1.1,0.8,2.1,2.8,27.1
1230,230,Kyrie Irving,PG,30,BRK,40,40,37.0,10.0,20.5,0.883,1.0,4.2,5.1,5.3,1.0,0.8,2.3,2.7,27.1
1230,230,Kyrie Irving,PG,30,DAL,20,20,38.2,9.8,19.2,0.947,1.1,4.0,5.0,6.0,1.3,0.6,1.9,2.8,27.0
1231,231,Jonathan Isaac,PF,25,ORL,11,0,11.3,2.0,4.8,0.556,1.4,2.6,4.0,0.5,1.3,0.4,0.4,0.5,5.0
1232,232,Jaden Ivey,SG,20,DET,74,73,31.1,5.5,13.3,0.747,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,16.3
1233,233,Frank Jackson,PG,24,UTA,1,0,5.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1234,234,Isaiah Jackson,C,21,IND,63,12,16.5,2.8,5.0,0.651,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2
1235,235,Jaren Jackson Jr.,C,23,MEM,63,63,28.4,6.6,13.0,0.788,1.7,5.0,6.8,1.0,1.0,3.0,1.7,3.6,18.6
1236,236,Justin Jackson,SF,27,BOS,23,0,4.7,0.3,1.2,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9
1237,237,Quenton Jackson,PG,24,WAS,9,0,15.0,2.1,4.7,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1,6.2
1238,238,Reggie Jackson,PG,32,TOT,68,40,24.4,3.9,9.4,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2
1238,238,Reggie Jackson,PG,32,LAC,52,38,25.7,4.1,9.8,0.924,0.4,1.8,2.2,3.5,0.7,0.1,1.8,1.8,10.9
1238,238,Reggie Jackson,PG,32,DEN,16,2,19.9,3.1,8.0,0.833,0.2,1.6,1.8,3.1,0.6,0.1,1.2,1.4,7.9
1239,239,LeBron James,PF,38,LAL,55,54,35.5,11.1,22.2,0.768,1.2,7.1,8.3,6.8,0.9,0.6,3.2,1.6,28.9
1240,240,Ty Jerome,SG,25,GSW,45,2,18.1,2.6,5.4,0.927,0.2,1.6,1.7,3.0,0.5,0.1,0.7,1.4,6.9
1241,241,Isaiah Joe,SG,23,OKC,73,10,19.1,3.1,7.0,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5
1242,242,Alize Johnson,PF,26,SAS,4,0,7.5,0.8,1.5,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,0.8,1.8
1243,243,Cameron Johnson,PF,26,TOT,42,41,28.5,5.3,11.3,0.842,0.8,3.6,4.4,1.9,1.2,0.3,0.9,2.0,15.5
1243,243,Cameron Johnson,PF,26,PHO,17,16,25.2,4.8,10.2,0.818,0.8,3.0,3.8,1.5,0.9,0.4,0.6,1.7,13.9
1243,243,Cameron Johnson,PF,26,BRK,25,25,30.8,5.6,12.0,0.851,0.8,4.0,4.8,2.1,1.4,0.3,1.1,2.2,16.6
1244,244,Jalen Johnson,SF,21,ATL,70,6,14.9,2.3,4.6,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6
1245,245,James Johnson,PF,35,IND,18,1,9.0,1.2,2.7,0.5,0.2,1.4,1.7,0.8,0.4,0.3,0.4,1.8,2.8
1246,246,Keldon Johnson,SF,23,SAS,63,63,32.7,8.0,17.7,0.749,0.9,4.2,5.0,2.9,0.7,0.2,2.1,2.0,22.0
1247,247,Keon Johnson,SG,20,POR,40,0,10.4,1.7,4.5,0.659,0.3,0.8,1.1,1.5,0.5,0.2,1.1,1.1,4.7
1248,248,Stanley Johnson,SF,26,SAS,30,0,15.6,2.2,4.1,0.667,0.7,2.4,3.2,2.2,0.5,0.2,1.1,1.6,5.8
1249,249,Nikola Joki?,C,27,DEN,69,69,33.7,9.4,14.8,0.822,2.4,9.4,11.8,9.8,1.3,0.7,3.6,2.5,24.5
1250,250,Carlik Jones,PG,25,CHI,7,0,8.0,0.9,2.1,0.625,0.1,0.6,0.7,0.9,0.3,0.0,0.3,0.3,2.9
1251,251,Damian Jones,C,27,TOT,41,1,11.6,1.3,2.1,0.759,1.0,2.0,3.0,0.4,0.2,0.5,0.6,1.3,3.5
1251,251,Damian Jones,C,27,LAL,22,1,8.0,0.9,1.7,0.75,0.8,1.7,2.5,0.2,0.1,0.5,0.4,0.8,2.5
1251,251,Damian Jones,C,27,UTA,19,0,15.8,1.8,2.6,0.778,1.3,2.3,3.5,0.6,0.3,0.5,0.7,2.0,4.6
1252,252,Derrick Jones Jr.,SF,25,CHI,64,0,14.0,1.8,3.6,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0
1253,253,Herbert Jones,SF,24,NOP,66,66,29.6,3.6,7.6,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8
1254,254,Kai Jones,C,22,CHO,46,0,12.0,1.5,2.6,0.731,0.8,1.9,2.7,0.3,0.4,0.7,0.7,1.4,3.4
1255,255,Tre Jones,PG,23,SAS,68,65,29.2,5.0,10.9,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9
1256,256,Tyus Jones,PG,26,MEM,80,22,24.3,3.9,8.9,0.8,0.4,2.2,2.5,5.2,1.0,0.1,0.9,0.4,10.3
1257,257,DeAndre Jordan,C,34,DEN,39,8,15.0,2.3,2.9,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8,5.1
1258,258,Cory Joseph,PG,31,DET,62,2,19.8,2.4,5.7,0.792,0.3,1.4,1.7,3.5,0.5,0.1,0.9,1.4,6.9
1259,259,Nikola Jovi?,PF,19,MIA,15,8,13.6,1.9,4.6,0.947,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,5.5
1260,260,Johnny Juzang,SF,21,UTA,18,0,12.9,1.9,5.8,0.5,0.4,1.7,2.2,0.4,0.2,0.2,0.2,0.7,4.8
1261,261,Mfiondu Kabengele,PF,25,BOS,4,0,9.0,0.5,1.8,1.0,1.3,1.3,2.5,0.0,0.5,0.0,0.3,0.8,1.5
1262,262,Frank Kaminsky,C,29,TOT,36,0,6.5,0.9,1.8,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5
1262,262,Frank Kaminsky,C,29,ATL,26,0,6.8,1.0,1.7,0.833,0.1,1.3,1.4,0.8,0.2,0.0,0.3,0.8,2.7
1262,262,Frank Kaminsky,C,29,HOU,10,0,5.9,0.6,1.9,1.0,0.4,1.2,1.6,1.1,0.1,0.3,0.0,0.1,1.8
1263,263,Trevor Keels,SG,19,NYK,3,0,2.7,0.3,1.3,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.0
1264,264,Luke Kennard,SG,26,TOT,59,14,22.3,3.2,6.5,0.949,0.3,2.4,2.7,1.5,0.5,0.1,0.8,1.4,9.3
1264,264,Luke Kennard,SG,26,LAC,35,11,20.7,2.8,6.0,0.95,0.2,2.2,2.4,1.1,0.5,0.1,0.9,1.3,7.8
1264,264,Luke Kennard,SG,26,MEM,24,3,24.6,3.8,7.1,0.947,0.4,2.8,3.1,2.3,0.5,0.0,0.7,1.5,11.3
1265,265,Walker Kessler,C,21,UTA,74,40,23.0,4.0,5.6,0.516,3.1,5.3,8.4,0.9,0.4,2.3,0.8,2.3,9.2
1266,266,Braxton Key,SF,25,DET,3,0,3.0,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3
1267,267,Louis King,SF,23,PHI,1,0,29.0,8.0,13.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,20.0
1268,268,Corey Kispert,SF,23,WAS,74,45,28.3,3.9,7.9,0.852,0.4,2.4,2.8,1.2,0.4,0.1,0.7,1.3,11.1
1269,269,Maxi Kleber,C,31,DAL,37,5,25.1,2.1,4.6,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9
1270,270,Nathan Knight,PF,25,MIN,38,0,7.7,1.2,2.1,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7
1271,271,Kevin Knox,PF-SF,23,TOT,63,5,15.1,2.4,5.3,0.767,0.5,2.3,2.8,0.5,0.4,0.2,0.8,1.5,6.6
1271,271,Kevin Knox,PF,23,DET,42,1,14.1,2.0,4.3,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6
1271,271,Kevin Knox,SF,23,POR,21,4,17.1,3.2,7.3,0.741,0.7,2.6,3.3,0.9,0.5,0.0,0.9,1.0,8.5
